Song,Artist,Label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
Hawai,Maluma & The Weeknd,1,-145.8555071766742,100.71015145553746,-32.586960640427264,123.53693071408023,-42.79263351764455,-24.84179217447636,-43.96033432609914,-7.8055517779847134,137.72726223473242,42.62427122514777,42.32566252085535,-48.41214848278944,-20.084220515435803,74.76137904774762,0.8443586165083844,-16.86266376344516,-46.733852528476035,-26.483926413469245
All I Want For Christmas Is You,Mariah Carey,1,-207.3766071513211,100.6301325558983,-86.41237511090895,-27.510889698774964,25.166360938120974,-21.07634701111646,60.31035623570216,121.64453094044494,-45.95919150358285,78.09892321151428,-40.3207690515021,14.717954096250562,67.5709579910413,11.103723634307283,-82.04772268225537,16.38383601672705,-21.79158855045502,-41.624776829523356
Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,1,-56.80779006378097,-35.45508491153476,-7.839332938490974,-82.21634738253282,-15.017093379627013,-59.59177105196921,-19.32324175591559,-69.19440290604294,25.77248622480541,-66.47216329425135,-18.968676071429968,-12.809566984932117,7.123631598136728,98.27396594689507,-37.53561861018336,-10.522863654001487,3.181938102393068,43.18280339022232
Animals,Maroon 5,1,118.66040521497854,-25.67824890894753,-58.02517405013442,6.173081564914096,-17.292064111207925,19.4727107855121,-35.47753675423922,2.236101023364388,-27.142300962545928,-28.59372608435844,17.485507305733307,98.82152293268616,4.077639964087246,27.748947202936307,45.67452197817051,-9.688507744091867,-46.88976608520877,19.393933247245027
Memories,Maroon 5,1,-209.33249087950665,23.541124516225555,84.18213983930204,105.71244464601996,7.017402182230917,39.472283013836,29.516389414579255,16.06607549127743,-41.4278978137931,46.92258728833539,-86.96240070835351,21.237554159600357,-52.7213994408791,22.49071567999187,40.64761604630239,31.5555993513713,8.690809505040875,-22.56788869729801
Lost Stars,Matt McAndrew & Adam Levine,1,-134.70360071819235,-67.04611809248267,-122.53190297224711,-59.943374586591084,34.10554220265844,-48.34800957069941,80.86554574355195,59.21578757251008,11.370244479913515,-91.51188030847716,-29.733085300468428,45.397508085143386,-53.93449152286138,-22.502004840538092,50.64190364470896,-34.553062166517876,51.18631662782182,-14.274467216920392
Dangerous,Meek Mill Featuring Jeremih & PnB Rock,1,174.48161000496137,76.0094140136994,-32.13346117589166,-78.32430960537526,-105.2206351902155,5.770294413682969,-59.49183261924603,-36.083009493678034,66.90090581921207,105.26616940341964,10.091732367207154,-33.25416629316468,-51.94297097806728,-62.676721085795855,-31.676897560461388,-19.04752458641154,32.7815226952144,16.26865525703809
Cry Baby,Megan Thee Stallion Featuring DaBaby,1,-3.2412486047994102,162.80103845838582,79.8840510643012,-26.531209594185366,44.867585819573755,59.90576971009491,67.04406529089029,16.817281774155386,-24.166388824370276,-43.80357516855685,2.4441262498871756,101.9575801301853,22.384103360265087,-2.3510737818597516,-26.33068719842703,71.18233031534113,-64.63204908847422,-33.16081094164402
Made You Look,Meghan Trainor,1,73.65906771794344,27.32547139730092,44.806151550928746,-95.51841911015482,30.583832727828128,-18.917450942087562,-64.49450391891848,-22.00493184108139,-36.99979395469549,49.603445818407984,-27.680508376371154,-5.444310328398503,49.57954808063999,24.93690902165805,99.27441821878317,47.83945372123429,-45.82731199342083,52.69730153504297
Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,1,-9.018985056475184,35.63220583601857,-96.33393929572922,-56.828957448894734,-160.7907621310949,-69.24626061922288,-10.98333892885885,7.986673353255518,37.05260954117812,57.76099294683719,49.35430523316616,23.926302637723733,2.5898326205441013,-36.31591700272344,-15.854233309108235,-16.928609132071568,9.074144218896812,60.4679200040598
Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",1,-63.98220267765178,-139.0398252124381,109.4334160012884,-50.38001544456269,11.30234362180258,-15.772360499816585,-71.13134883824962,-33.11589909070793,69.30812298652577,-89.4023744322671,32.123161483707555,16.248137298106858,-45.50439937460969,33.28515897145714,47.68244646583891,-18.218687550861667,16.24861383538356,-15.448380684112584
It's Beginning To Look A Lot Like Christmas,Michael Buble,0,-83.58875643982188,-2.4761737369974983,-67.80611372400318,3.7947911057173136,-1.0157510145923845,51.28712076309449,-34.11597984724463,23.536607657639347,-103.0046002203558,-31.90327408919665,22.76290218366699,-53.08793248414414,-48.88012951504985,-18.573800804147346,29.314719272424764,-66.41432369648888,31.50043981243461,48.27249815287344
Midnight Sky,Miley Cyrus,0,113.51271725606851,49.66145159539281,-81.603882221248,-15.211130180200243,85.7925682094327,26.475783320497687,-100.45105902613696,77.31351955700283,94.26608642018768,52.94894846778897,-88.3398159611304,19.18684067061698,-116.55841944794678,18.022300676869268,22.64422091001853,25.37472340400666,-5.261133574492513,51.49739104361662
Scorpio,Moneybagg Yo,1,209.0054797660061,99.99052812339886,-6.341962627241237,19.1946751698366,75.1881567672655,15.775632167980156,23.504288038423944,-53.365762202509146,-26.97894939407038,-58.700902131610775,162.1477820473384,-25.556699029263264,-11.176544947936737,41.71785704627621,40.4855369904519,-21.927812967802588,45.817674190006386,-8.44093342412488
Last Night,Morgan Wallen,0,-82.28895231667437,-93.01749773305987,114.16653751959251,93.45796025762766,54.06873641976337,-81.50138093616894,72.1941944109403,-52.450421967588106,-7.454339511032142,-10.446190609101036,-31.836962867584305,-47.49576109973037,-0.6367126000084665,43.50348358323531,34.331469996834464,35.932954682872186,44.95802664769201,65.24596236753256
Sand In My Boots,Morgan Wallen,1,-167.27667780288584,-122.14620716769109,144.03616255550406,-53.941012388184774,19.931519146411883,41.289265391413295,64.8777184727659,-42.69830909741218,-16.307363028820244,22.545165912854248,6.594059950093755,48.65118106622895,-23.531353636400574,34.072572384321326,-38.56723439356342,79.3939005824307,-14.958564274250854,1.254682589003072
Ballin',Mustard & Roddy Ricch,1,-17.76293490652275,17.67837010002538,-84.20373313926383,-41.31966098330091,54.80079836756182,-31.64122009497255,-59.75735502835433,-24.371753518500626,30.742308387007583,-82.19108260183951,-39.05746920745546,-51.052883578095006,-86.04937576739495,-85.91586207369234,10.316802440980782,11.744391116752938,-0.8327459528540768,-20.372395803504798
Lemon,N*E*R*D & Rihanna,1,42.16174854676172,197.64886408618375,11.70047582787479,-10.228828219455732,-11.782104072069636,72.29057096685533,-15.026690321958165,25.553407378464826,-65.17919236286143,-17.70032227645753,-38.161713962165635,-45.49544283728543,-53.681582173543255,35.422602669541035,76.52934638711224,-22.54645218398264,65.41063575622486,-2.2873173647932536
Camelot,NLE Choppa,1,75.98273024603662,107.56742753648952,-26.031637530476278,-48.98163794098987,33.49977012688596,-30.057483266240546,33.12372849890082,-35.50640371996231,-28.568346330078427,-64.84420445422589,23.107290353564277,-21.17918865812439,-35.68156288943179,8.090433999785175,-12.912588554349917,25.503050707199296,20.749601004202756,19.98800929284987
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",1,-136.6822906355819,12.597094424229724,56.782470928048156,44.41185186669206,24.155353253089984,36.52289553599247,-98.7603022327406,89.22685569241575,-20.82857736410183,35.17431868517809,66.32574419256986,-24.0416443941167,-19.915004022594108,-13.229943934282808,8.939128743785433,-37.38976249355835,27.999593275108694,4.123104606921558
Deck The Halls,Nat King Cole,1,26.99380894788304,-97.79087618062849,1.7024343999929203,49.58020604276307,-38.926289952267055,0.8457458092671069,20.67211459085771,-21.165337909568937,-38.87385495974536,-46.588976493742436,-53.9281036933396,67.85688365593596,12.726839953065786,20.757806438118436,-13.364806985496285,-45.82057009806575,-18.354293733357043,-1.230804532897132
This Town,Niall Horan,0,-155.40836319203265,-43.97999047895864,-39.04892077765731,142.39871170584627,74.78873294246426,17.76064591423466,7.144568291736466,-31.131319041950157,10.466987297716038,36.70574582783681,-9.300798711280162,-1.80183990957574,-14.404299685018486,-32.569304804231884,44.09102615274385,-12.531486527998394,8.257282384607194,-44.62336029290189
Nice To Meet Ya,Niall Horan,1,-100.77241050278987,-61.57369417707887,-91.734953799474,17.634514574697008,58.23463240273052,-21.1973661546252,9.836256939895142,-38.91132028680634,4.2153204832130164,-66.41232540299622,-16.536517834511866,58.80920284321556,-72.27341890508738,-57.87182799758629,25.65686775244442,-14.352592389082636,-48.58847921729593,8.208554532936148
Get On Your Knees,Nicki Minaj Featuring Ariana Grande,1,37.542036253309504,87.51387653021943,72.27385996143404,-39.49319519387804,28.18029502189396,-23.103454740933262,-107.50438606466602,107.22850423658393,-53.60253927843469,-65.68055396891339,99.93332180654902,-18.424529798410973,3.619414127991055,-83.70581450405895,-51.41246504979209,5.561724811767072,48.130027475289694,18.35653714199528
Feeling Myself,Nicki Minaj Featuring Beyonce,1,64.28593627070063,43.58501809340756,-48.98679992172334,32.088334987263,-147.85691326890512,-27.78699306555482,-36.95019148580643,-70.65239042295126,1.6677990522052821,-4.349978366718971,62.09226039370505,37.927074400025674,27.953408352969436,-55.931024816364896,-22.96677759569995,74.45624910414458,-18.435822000971328,53.48051218926146
In Your Arms,Nico & Vinz,1,-136.85183820492495,-46.8370251470981,-161.07000836064796,8.89379576555615,22.284448946156314,-27.68179938055018,66.9221131877962,-60.304130292225246,-64.0320526210172,13.207650745544994,-63.1201179106507,-52.97217674932439,-10.903551979832038,23.68344485042661,-29.53944454633011,2.7748952737806922,27.1675095243803,-56.3010495614827
Good Time,Niko Moon,1,-61.319870944031294,-11.320785280976889,92.75685699308853,-123.79279421131235,-21.658209395599137,28.96616991801981,50.609157785510305,-68.06471685953454,14.206869623245389,40.727973731450305,27.513141552207014,4.567699733907558,-51.81607561119326,11.656956000963252,53.58546001394495,44.43995843105635,-6.407030118359528,26.034798778203545
CoCo,O.T. Genasis,1,88.13941546503939,134.98334558784828,63.493323801406305,-36.64410947811764,115.33497312917471,16.730154672341097,-12.620657027283729,33.70770105449592,-30.616877303155874,-11.836596757745372,-56.06676652013013,44.08702175374199,37.663361571628315,25.948124410515078,7.506584465095185,55.915592432491,-28.500122059655993,-18.23896508033243
Favorite Crime,Olivia Rodrigo,0,-185.17713162097718,-11.292791618259454,-81.00560015983059,122.15969410827577,49.61534052539486,55.38567137797016,-8.515635245048001,-4.326965925602926,50.075640457136764,34.959976056936995,34.04398199518721,-0.14050846088459332,-28.598599896206878,-29.287812535054357,-39.83801769826981,23.637967027819947,-22.72700444384584,-92.59383955688824
Get Him Back!,Olivia Rodrigo,1,208.91733349621387,-152.59188967276089,-14.784749849811284,-46.645294000218925,22.43266505627571,-11.258252149776203,61.08508500794675,37.34779520357718,46.75743041392563,-59.03836406981354,-54.628647349719046,-67.19874255843725,32.27674461251559,27.019061670339685,20.023021590208888,58.26790892351404,26.796264859302283,-20.3027456019289
I Ain't Worried,OneRepublic,0,78.2295340756203,-25.15307468531095,-18.88114066167082,-69.01723478594037,-45.7900414759559,20.252471364562567,-6.4852055587093105,21.81407895971466,11.955085078360316,-36.3196819298872,-62.997449271637194,-38.71014551788154,45.60275310034741,5.363240080881487,56.07829588775158,-4.639035474440682,36.439199539061995,-36.69120866813172
What About Us,P!nk,1,-20.700858822131153,-128.166507792591,45.4219626453476,42.22754469629365,-54.30397938587208,72.66871951404805,-15.914420779321185,-37.07041380018535,94.1221959942092,-62.50413903869118,-9.432436650863698,31.146386951541157,-11.08274054867851,16.871105070606486,-39.081787378376774,31.876261189061413,-8.398298568604806,-35.89979387845298
Backin' It Up,Pardison Fontaine Featuring Cardi B,1,65.62999171784327,87.14718449633588,-14.37570504430207,22.100355863125515,-149.3824808194286,-4.748855830185629,-4.080558866630182,2.9818116709051083,-16.325342878418613,-43.36600589642663,-54.17596121471888,-36.231234288210416,-53.14497217132488,7.458674394709375,-6.711884712829662,-8.95965854386511,-86.31627735833965,2.8268068999562543
Close Your Eyes,Parmalee,1,105.47439854544314,-116.5855904516892,4.974821914748771,157.54045044548252,90.56036464830652,-11.112860366029038,-29.6845565216962,37.49428209812295,-26.441210138450202,11.519073906684019,-80.80588132429435,-7.34216242760117,-23.453778109081018,29.284737705987116,19.36630238392647,-14.880907848636548,37.957694254034884,1.2888700372052786
Lil Boo Thang,Paul Russell,1,206.1514905481448,-77.7916670884084,-38.163907779886394,-5.659721383301208,14.483817247805506,-24.829325517161934,93.82879994615519,18.997210339821585,-24.186341426667433,3.773518774597113,58.93949783809884,56.97481581274829,3.6287537876641767,-54.44510741765143,10.038934229589225,26.630115879428246,4.381296079786518,-28.889020152115336
Hallelujah,Pentatonix,1,-185.2868830947927,37.111477752377844,60.17571198522508,-112.10407850822696,41.9032640418757,15.905281192867154,78.00229512398516,-54.36667792423176,-28.797691813623363,29.8758720744021,-53.54676656733594,-47.208979466379326,17.764153754699798,38.39146426725201,-5.80051352004977,-88.6885667041884,30.86481142496776,-7.6194124252532065
Kid On Christmas,Pentatonix Featuring Meghan Trainor,1,-181.21508445217313,67.74142446967491,-76.72083870028628,-42.39523251558054,-4.126326141561658,-24.983180292643375,73.1517678718601,-21.515675826548186,-33.57048349568875,-12.91232849178875,-7.883791155040868,-50.244487339374395,-64.88699482697966,-0.29907736137325436,-3.7671756424321035,8.962597227823027,60.25760272875115,25.07096856830293
It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,1,-83.58875643982188,-2.4761737369974903,-67.80611372400318,3.794791105717308,-1.015751014592402,51.287120763094514,-34.11597984724464,23.53660765763936,-103.00460022035577,-31.90327408919666,22.762902183666956,-53.08793248414415,-48.880129515049845,-18.573800804147332,29.31471927242479,-66.41432369648885,31.50043981243461,48.27249815287347
(There's No Place Like) Home For The Holidays (1954),Perry Como With Mitchell Ayers And His Orchestra,1,-173.7537720547533,4.612902897522099,27.495480587553306,-60.60739764345692,-14.932689634517532,89.77490537544199,-59.088179052946764,25.06536257087878,-81.08796645445653,31.649306814604877,-3.3573845785996226,-26.249485845202283,3.6268389236237413,-34.9645238743205,41.68842762912321,-10.981968350444973,-53.62935366484833,78.84274637292489
(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,1,-173.7537720547533,4.612902897522099,27.495480587553306,-60.60739764345692,-14.932689634517532,89.77490537544199,-59.088179052946764,25.06536257087878,-81.08796645445653,31.649306814604877,-3.3573845785996226,-26.249485845202283,3.6268389236237413,-34.9645238743205,41.68842762912321,-10.981968350444973,-53.62935366484833,78.84274637292489
Bellakeo,Peso Pluma & Anitta,1,-37.016104308511046,63.40276296227338,42.313124248401365,137.75334300572544,46.37067241950955,-128.0405979375952,-44.45109779208059,54.06459108005718,61.03691962508981,-9.532355969426709,-22.070810160091355,3.260486270102924,40.827054635874426,-47.24397701174326,-44.670300613517995,31.421574564940425,-9.597894329014085,-29.447056627579485
Time Of Our Lives,Pitbull & Ne-Yo,1,-27.777466648763447,10.807293315370153,81.53877713621014,2.640529596784496,-88.70475675293483,56.156706502287456,-26.13370202614662,51.40883933782541,33.37758099372856,-71.03070361453463,19.38306823204597,-10.962205017705108,-14.443964433108762,12.918153278791188,-42.72231445454645,-15.943445721475157,10.347437401262633,-18.648419919103898
Fireball,Pitbull Featuring John Ryan,1,162.4734088442973,-20.5523770248236,1.2092153205715366,-9.92920882229289,-58.46567306415524,3.025567304398454,67.65973807797342,83.0836597818197,-17.60276286380544,-4.802895729926529,13.244693467281257,33.624196011589156,43.18726803279115,-27.57316665474656,58.24745578685968,33.81252008557591,15.254793778553838,-16.637817260531996
Dior,Pop Smoke,0,161.6721840797185,25.412015038626,-43.95973760295561,-4.3833942111041715,-93.1802510136045,-7.006994161771729,60.596447590166996,-39.99135527940735,-44.38488960554566,-26.731474305811407,-63.111241307843535,-42.38744753402611,17.297049609589312,40.62907856009647,-33.886520416518174,12.260155294692943,-8.527317814197252,-28.485941467045016
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,1,-0.6904541850284279,142.16402763058852,65.66189698091883,89.13534604147726,19.194021830747985,-27.37928633673113,63.48476929692317,-55.195657426083514,49.41641216016233,-5.933505112295058,-33.55363567594076,13.788896368149897,19.723109288052807,-24.82111817068937,-8.194849161424305,-54.62036882785626,27.438828917391024,2.375644903879884
Adderall (Corvette Corvette),Popp Hunna,1,16.506552906996085,163.0407657829373,-28.885628555519943,-20.24154463733757,-22.968627039580806,-4.695089771283552,17.937913146372424,43.20627357731157,24.713771082485565,-61.094668031558264,25.14011418465327,28.3312989649775,-5.331687574225662,-13.159157842802943,29.2399369231997,-35.53487345056609,-0.9654538703777399,-23.877715338499303
Wow.,Post Malone,1,61.13097553746683,135.87133362723458,38.85273371709235,45.20854341147244,97.66734339955732,27.692881722855685,-81.2601879905947,-31.43288419626463,54.90235298889923,67.17549652302819,120.78463569304834,2.852511574678162,11.975101478829556,62.6839768246856,28.85607215228544,9.934121075337435,37.30899443022616,-25.0273826672835
White Iverson,Post Malone,0,-188.5170571660513,-2.1540520475082623,-115.17376147571852,-17.042583854706997,19.822611497878935,109.66390634317155,-16.299226635841233,-66.57375241705081,-1.8048634975069737,-61.45664133025403,14.286232546615317,9.320856121151255,-61.12497031920439,1.7155103458030196,-30.529002667370996,27.512724177763335,-12.907544627151772,-81.05420006149943
Locked Away,R. City Featuring Adam Levine,1,-152.50566759054695,35.16036121533212,176.39345002681543,51.78263355546171,-38.29925588127168,-54.80580419391382,29.60415318014899,31.015510508157597,51.33702714864624,9.47480100939602,13.336041320741256,-49.04906334860816,-6.809779177100685,6.961370405271077,25.49826680805285,0.9717740113292089,8.90587132924462,14.56683592844764
Come Get Her,Rae Sremmurd,1,-103.90229720872063,46.09511802899591,-81.17032243722765,-64.75832328754878,-92.60329469108764,74.78759454434358,13.614526131978465,9.291046433053353,34.45135925680509,-74.83928503206012,69.80329654481491,12.863914008107935,18.713367352467127,-31.474625420436066,-26.989323460931796,13.638852233196555,-6.327183942627249,-35.15951532254104
Swang,Rae Sremmurd,0,-188.99417261118853,51.79633313368647,51.09781897900379,-133.3857075864111,-45.31276916757548,33.53589573188402,-66.46579738531887,0.916069483459154,-66.18389361608074,-43.7030364263742,28.32428983193726,27.114015461805415,-14.741865609576013,65.93886199887747,-117.61909553855818,58.22461211371696,63.570776878539895,-2.7087113684121245
I Pray,Red Marlow,1,-83.17613538333154,-91.22566338224566,58.840202374677034,-67.15776175676957,-14.572939448662051,31.970082284918316,-14.6279044491786,22.508189320006064,13.881607507612578,55.63461138451014,66.04419532824821,56.44244619624784,58.68341025122725,-14.126210307135159,23.22790273926872,-55.2671255545047,-12.740187711679898,33.36945175594263
Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,1,15.938580724938785,181.17717825920153,108.7871150493349,-7.625806207755426,15.010075348876484,-65.40759884928059,-28.83210744038023,-85.58803639841939,1.5555761888190642,-54.1553659971866,-89.62979704101271,-29.320084442483346,68.20779734400523,-2.831191152703374,82.67105454404197,-72.12168038558298,-26.772658887175428,-5.067836633259396
The Box,Roddy Ricch,1,120.31986350060939,-5.13813361050095,83.95538312451625,-20.91635759229083,86.62506834750124,10.854760078484903,-10.78664630554936,3.907442494092379,46.02202916125613,-16.65974323274143,-7.866455308409678,8.063229732450635,-30.04507679597125,36.70386872698826,-3.876329394281434,-16.664201285853085,6.010768352863614,18.246556617140808
Start Wit Me,Roddy Ricch & Gunna,1,3.0691855674181094,60.77063924239762,35.598203326407685,31.706213175670648,3.3331376585772223,97.39185284883271,-77.33333477555352,167.05331748665216,-33.25270327050475,-78.11499451307334,126.8627407589176,-25.371393983934777,52.86451123808294,-18.784360940052604,35.26418665414559,17.28246344023237,9.536439801769852,-4.837974198447655
BEST ON EARTH,Russ & BIA,1,86.10500137748897,29.7372441953971,65.76620254975973,-16.49048691116583,-44.29176866049502,-101.16207076232035,-25.913140500399052,-68.15794385512376,67.911645473574,-8.361301737168604,-27.40576102781657,36.832776705825424,-36.5989528619229,-43.63278684165518,-23.950480167659006,-54.90415664211159,-38.34069888300994,3.8990497236009425
The Weekend,SZA,1,-79.0338965500306,84.8470800310104,49.26505219370917,97.28225460056808,-30.892323951355674,82.61061855540615,21.92254761225847,-7.183564900340492,-25.30472951567398,56.21221502468966,-1.8541051296039468,67.8548886936772,-92.60002063256074,-21.540014510423728,-44.59060627514119,-84.71919573477675,-53.85777671834823,69.0523836063648
Special,SZA,0,-166.68265317732713,41.371990959410574,-64.81924449069274,-94.01796469817984,-45.83580067615942,-19.03824025645643,-6.2480458636095655,128.69651255719654,45.35862022607782,-37.15663857671219,37.07648863237694,58.53711900786035,21.64110182200075,-40.51605848176034,53.374025412832296,54.904276901348126,36.72532814649781,41.707077932314206
Love Language,SZA,1,-184.1813994627614,123.47010970882836,-100.82443886950288,-39.1170893074287,-84.0269530841763,-18.956613358051495,6.7737367785456355,20.55891567070295,76.0354457993433,41.258740895629096,51.082626212598804,-33.80967901183009,-23.946201705707686,4.165107716933425,-43.720686093580774,52.56633731865635,-25.507540051493493,-8.947207717861714
Nobody Gets Me,SZA,1,-216.00581293848853,59.06808793034272,-136.455855013344,-6.336317771238204,39.71920631686882,-49.14851537808727,-96.98728535134337,-14.150234667325035,-15.704611892900274,-25.144455387580596,-38.07480532235212,-23.231142605475462,-18.154977168306417,70.09516644674456,-15.853200359739597,64.01042075540305,-23.384586562948574,2.261194891157937
Used,SZA Featuring Don Toliver,1,-11.013461666258042,-48.28382364537348,131.3862067624354,24.743461536869198,4.797295045665893,0.7401917502896724,-59.20067108320051,19.945963813303685,26.362628285765787,36.734497850508674,-44.77255926653862,47.66603621307714,-13.395582766871154,42.388272916367995,-48.364021107411396,7.778455834710686,6.154178804067326,-13.21400820724338
Feather,Sabrina Carpenter,1,184.7350009646517,-54.39157395968452,-53.67728711182342,27.438540116136394,-41.10622108556607,26.579484198258584,-74.45541336325722,-5.042773153086849,-59.28853069917487,19.894894612151983,51.02224147194398,-15.209406454009432,36.30318244477683,-23.452867769301825,50.190761432953074,95.79261381090704,-13.852364850083445,-28.9260710451785
Nonsense,Sabrina Carpenter,0,219.09358756718527,-90.76981481522847,15.124796003846482,6.7572486306531845,-15.667696437564738,-82.799485843904,-46.17012644161521,37.04640587524001,4.445169407405856,51.67965098254837,14.601734432479875,-80.91045103675788,-45.49142421820696,-34.82745939842285,-20.313073081265376,53.97450684879354,24.492895730497914,-13.919242437217004
Kinfolks,Sam Hunt,1,75.44300652489117,-66.2044106327351,-86.95283813830784,-38.23105876695741,-48.12760872439265,-24.005573972164594,77.38445317008241,-43.05105358114552,40.602436246620165,-49.2492306867311,-15.144708861580545,-29.499621402053794,20.545616521094757,-45.38205236763537,-3.855451381543707,-11.08518924680276,55.43058413502246,-15.73309701727284
Too Good At Goodbyes,Sam Smith,1,-50.85954493775375,-6.189255365036197,27.37892889388643,-68.29040288202903,-63.4042744885234,160.1663533841435,-21.99693838483078,10.853280425110935,99.58488496358777,9.53814608258673,-24.758054327426166,-21.675052503708287,31.753288342535964,-8.808315377909837,4.39296307114001,-19.696692344960738,9.978791723011293,31.268500588814703
I'm Not The Only One,Sam Smith,1,198.53950323480979,-184.69622419713406,-6.692030865524677,-8.882042571131167,87.39966515636299,142.66362686676356,-57.52065156090148,-25.631584630447716,-15.52669207979261,17.262592762684726,0.6227510772189637,2.775740139326283,1.3741675091947956,-22.11446906075414,-19.981134406283974,-44.248797939173166,-24.7416565918419,-43.59678636743311
Diamonds,Sam Smith,0,-171.53163176461484,-4.304926673698525,145.65876571570823,-13.16856774012756,-29.90985933857789,-54.21012032429478,-67.24638593108325,-3.9935451381068225,26.427650422199264,4.264922923495792,-3.9150192331683726,-60.34280757520617,-13.561122639045683,-38.61545397757929,68.96168803103805,23.739886901860515,-58.92222104948993,-33.26853854537293
Unholy,Sam Smith & Kim Petras,1,74.85754254984958,-67.29438291616677,-44.37869702787666,-19.5966223937713,11.415186347366701,126.4984332764533,-98.97419287649421,0.5561379719608751,53.281202903994725,8.098570886328709,2.59667216471504,53.54876017333417,34.546081421827985,65.56662378678563,-25.137427059435215,-47.41398880464567,-70.08700203583304,13.109886133066096
Back To The Streets,Saweetie Featuring Jhene Aiko,1,129.53342901946573,26.11472575557962,4.180367517577601,55.9138356660291,-5.802632628933175,-12.19474651576719,13.848709997712055,-50.99215165115064,-9.832539637287935,-40.01724707806157,-6.81550337460665,14.484352162219466,-70.95735655538111,-20.141432968815867,-64.55748517514425,33.856936046970254,-61.479761282939606,-33.95180579025888
Chantaje,Shakira Featuring Maluma,1,72.03236508720619,113.66859630304013,29.630505189946376,64.07337762965675,-125.5831118464383,-33.20716355224988,-16.37401603817241,63.85969352219214,-70.58856819244045,16.031201354478238,68.57041108123657,14.28453070793884,-73.05893123316247,3.5926437041756367,2.3777429967028447,46.03429978935079,56.96400172256845,-60.80219991029673
There's Nothing Holdin' Me Back,Shawn Mendes,0,5.381801970411983,-2.013382163389542,-54.52223211092526,76.54239279340176,-116.81606005019897,107.47637652328406,57.46123788065356,-62.79424804238207,18.05539734371292,53.19334237177977,32.23683636839246,-8.304345908978348,22.343839953854367,-59.541502761150795,-19.07896159275244,24.448786537164644,-41.76718036690105,17.822996196951067
Monster,Shawn Mendes & Justin Bieber,1,89.55127297053582,55.97565306684327,-33.64499095665568,-50.1678701285409,-84.39272463665911,15.009781719244298,78.00382413745844,31.699807272214333,27.299177057005632,45.81346929917398,-32.50967594874447,-0.5874733781901386,52.82489673489542,-33.87928949652758,-57.405587273490504,-39.19201368956845,22.341323019704443,7.381428586111515
Lost In Japan,Shawn Mendes X Zedd,1,171.525049294033,-91.5671711321156,-10.832177288398968,-73.46546199646698,5.771198535271557,4.73183288099094,128.20738382223743,86.31531832306955,-46.582754878439886,-0.001802368935732879,34.39863154038265,-17.18568832234461,-4.783199009126662,46.00126687649916,-15.984432795141801,21.92531360932085,-40.18096826813276,42.548189813924445
Chandelier,Sia,1,83.03716918249265,-10.040636865995547,89.25359902270533,20.712182159722673,-4.5626169856226255,-101.83842215961943,-114.12590709257255,-37.12800352954112,-34.12512998925544,-36.05138603337853,-55.15733277628074,-32.636902834595354,26.45403188201049,32.94583409490495,13.790237146911535,85.38591281805482,65.71451920905687,-38.47584329664951
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),0,0.7810670978337237,-76.51607927227812,-47.19780455363324,-43.995426517030275,6.398479529593632,18.085233078739407,34.67662441775874,92.35298665048344,19.395381802870887,-3.8211536269498945,-24.441361844580108,-9.240516001451875,25.598582593882124,-41.99010926190327,-10.77941120998269,-28.975675007407904,16.52572783766532,43.96619964181069
Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),1,66.78018420549927,36.87940040154878,-82.74340506265459,53.034361379464436,-47.781408326539726,19.864651541502862,77.4888781711915,69.74104245939789,-4.068005054510271,40.44668798427684,-2.3357255668709556,-16.032351246317337,52.29061084467236,-6.201687226151574,9.682959017061405,-8.322089130620201,25.43373626439284,108.55895457912112
Where Are U Now,Skrillex & Diplo With Justin Bieber,1,-131.87286427182627,-19.342111674972124,-151.9132156428635,-25.151531736291602,42.60094598934635,7.962850297457804,-1.4422236644049844,45.08806406290023,-17.528918991077298,-32.49039878614898,-5.995926015135148,-25.684725873920133,-1.0039158779952975,11.241933560716605,-1.1309608175895494,19.630593713355463,-30.514532571465907,-1.0775728643616729
Playing Games,Summer Walker,1,-86.70029978903713,111.5550817176088,-89.68619697493497,42.60956669436662,77.50740526377324,-14.468021070211673,16.12516502400205,-114.712163313664,26.5459671008772,-12.319569069752998,-7.11589377673968,5.034630038584135,-45.04612787494458,28.255226571103805,-10.304498666243651,42.043939199210136,25.561878958186714,86.52342933829976
